"","sub.id","sub.name","sub.sys","sub.status","pri.id","pri.name","pri.status"
"2633",31613,"MIDCOAST PIPELINES (EAST TEXAS), L.P.","Gas Transmission","ACTIVE",31613,"Midcoast Pipelines (East Texas) L.P.","Current"
"2634",31613,"MIDCOAST PIPELINES (EAST TEXAS), L.P.","Gas Transmission","ACTIVE",31613,"Midcoast Pipelines (East Texas) L.P.","Superseded"
"2635",31613,"MIDCOAST PIPELINES (EAST TEXAS), L.P.","Gas Transmission","ACTIVE",11169,"Enbridge","Superseded"
"2636",31613,"MIDCOAST PIPELINES (EAST TEXAS), L.P.","Hazardous Liquid","ACTIVE",38937,"Midcoast Energy L.P.","Current"
"2637",31613,"MIDCOAST PIPELINES (EAST TEXAS), L.P.","Hazardous Liquid","ACTIVE",31613,"Midcoast Pipelines (East Texas) L.P.","Current"
"2638",31613,"MIDCOAST PIPELINES (EAST TEXAS), L.P.","UNGS","ACTIVE",31613,"Midcoast Pipelines (East Texas) L.P.","Current"
"2639",31616,"ENBRIDGE OFFSHORE PIPELINES (UTOS) LLC","Gas Transmission","INACTIVE",31616,"Enbridge","Current"
"2640",31618,"ENTERPRISE PRODUCTS OPERATING LLC","Gas Gathering","ACTIVE",31618,"Enterprise","Current"
"2641",31618,"ENTERPRISE PRODUCTS OPERATING LLC","Gas Transmission","ACTIVE",31618,"Enterprise","Current"
"2642",31618,"ENTERPRISE PRODUCTS OPERATING LLC","Hazardous Liquid","ACTIVE",31618,"Enterprise","Current"
"2643",31618,"ENTERPRISE PRODUCTS OPERATING LLC","UNGS","ACTIVE",31618,"Enterprise","Current"
"2644",31622,"GREENLIGHT GAS INC","Gas Distribution","ACTIVE",31622,"GREENLIGHT GAS INC","Current"
"2645",31622,"GREENLIGHT GAS INC","Gas Transmission","ACTIVE",31622,"GREENLIGHT GAS INC","Current"
"2646",31624,"ASH GROVE CEMENT COMPANY","Gas Transmission","ACTIVE",31624,"ASH GROVE CEMENT COMPANY","Current"
"2647",31627,"DENBURY ONSHORE, LLC","Gas Transmission","ACTIVE",31627,"Denbury","Current"
"2648",31627,"DENBURY ONSHORE, LLC","Hazardous Liquid","ACTIVE",31627,"Denbury","Current"
"2649",31629,"GULF PIPELINE LLC","Gas Gathering","ACTIVE",31629,"GULF PIPELINE LLC","Current"
"2650",31629,"GULF PIPELINE LLC","Gas Transmission","ACTIVE",31629,"GULF PIPELINE LLC","Current"
"2651",31630,"BP AMERICA PRODUCTION","Gas Gathering","INACTIVE",31630,"BP","Current"
"2652",31630,"BP AMERICA PRODUCTION","Gas Transmission","INACTIVE",31189,"BP","Current"
"2653",31630,"BP AMERICA PRODUCTION","Hazardous Liquid","INACTIVE",31189,"BP","Current"
"2654",31632,"NORTHWESTERN CORPORATION","Gas Distribution","ACTIVE",31632,"NORTHWESTERN ENERGY LLC","Current"
"2655",31632,"NORTHWESTERN CORPORATION","Gas Distribution","ACTIVE",31632,"NORTHWESTERN ENERGY LLC","Superseded"
"2656",31632,"NORTHWESTERN CORPORATION","Gas Transmission","ACTIVE",31632,"NORTHWESTERN ENERGY LLC","Current"
"2657",31632,"NORTHWESTERN CORPORATION","Gas Transmission","ACTIVE",31632,"NORTHWESTERN ENERGY LLC","Superseded"
"2658",31632,"NORTHWESTERN CORPORATION","UNGS","ACTIVE",31632,"NORTHWESTERN ENERGY LLC","Current"
"2659",31636,"NORTHERN STATES POWER CO OF MINNESOTA","Gas Distribution","ACTIVE",31636,"Xcel Energy","Current"
"2660",31636,"NORTHERN STATES POWER CO OF MINNESOTA","Gas Transmission","ACTIVE",31636,"Xcel Energy","Current"
"2661",31636,"NORTHERN STATES POWER CO OF MINNESOTA","Hazardous Liquid","ACTIVE",31636,"Xcel Energy","Current"
"2662",31636,"NORTHERN STATES POWER CO OF MINNESOTA","LNG Plant/Facility","ACTIVE",31636,"Xcel Energy","Current"
"2663",31637,"PANHANDLE NATURAL GAS","Gas Distribution","ACTIVE",31637,"PANHANDLE NATURAL GAS","Current"
"2664",31640,"SIOUX CITY BRICK AND TILE","Gas Transmission","ACTIVE",31640,"SIOUX CITY BRICK AND TILE","Current"
"2665",31643,"ENLINK DC GATHERING COMPANY, JV","Gas Gathering","INACTIVE",31643,"CROSSTEX DC GATHERING COMPANY, J.V.","Current"
"2666",31646,"PLATTE RIVER POWER AUTHORITY","Gas Transmission","ACTIVE",31646,"PLATTE RIVER POWER AUTHORITY","Current"
"2667",31647,"SOUTH SHORE PIPELINE CO LLC","Gas Transmission","ACTIVE",39420,"FLORIDA SOUTHEAST CONNECTION, LLC","Current"
"2668",31647,"SOUTH SHORE PIPELINE CO LLC","Gas Transmission","ACTIVE",31647,"SOUTH SHORE PIPELINE CO LLC","Superseded"
"2669",31653,"CITY OF WHITE PLAINS","Gas Distribution","ACTIVE",31653,"CITY OF WHITE PLAINS","Current"
"2670",31656,"RUTHERFORD OIL CORP","Gas Gathering","INACTIVE",31656,"RUTHERFORD OIL CORP","Current"
"2671",31662,"ARCHER DANIELS MIDLAND CO","Gas Transmission","ACTIVE",31662,"ARCHER DANIELS MIDLAND CO","Current"
"2672",31663,"NAVAJO NATION OIL AND GAS COMPANY","Hazardous Liquid","ACTIVE",31663,"NAVAJO NATION OIL AND GAS COMPANY","Current"
"2673",31664,"COVE POINT LNG, LP","LNG Plant/Facility","ACTIVE",31846,"CAROLINA GAS TRANSMISSION","Current"
"2674",31664,"COVE POINT LNG, LP","LNG Plant/Facility","ACTIVE",2714,"DOMINION TRANSMISSION, INC","Superseded"
"2675",31664,"COVE POINT LNG, LP","LNG Plant/Facility","ACTIVE",31664,"COVE POINT LNG, LIMITED PARTNERSHIP","Current"
"2676",31665,"UNIVERSITY OF NEW HAMPSHIRE","Gas Distribution","ACTIVE",31665,"UNIVERSITY OF NEW HAMPSHIRE","Current"
"2677",31665,"UNIVERSITY OF NEW HAMPSHIRE","Gas Transmission","ACTIVE",31665,"UNIVERSITY OF NEW HAMPSHIRE","Current"
"2678",31668,"KEYSTONE GAS CORP","Gas Distribution","INACTIVE",31668,"KEYSTONE GAS CORP","Current"
"2679",31668,"KEYSTONE GAS CORP","Gas Gathering","INACTIVE",31668,"KEYSTONE GAS CORP","Current"
"2680",31672,"CHAPARRAL ENERGY, LLC","Gas Gathering","INACTIVE",31672,"Chaparral","Current"
"2681",31672,"CHAPARRAL ENERGY, LLC","Gas Transmission","INACTIVE",31672,"Chaparral","Current"
"2682",31672,"CHAPARRAL ENERGY, LLC","Hazardous Liquid","INACTIVE",31672,"Chaparral","Current"
"2683",31684,"PHILLIPS 66 PIPELINE LLC","Gas Gathering","ACTIVE",31684,"Phillips 66","Current"
"2684",31684,"PHILLIPS 66 PIPELINE LLC","Gas Transmission","ACTIVE",31684,"Phillips 66","Current"
"2685",31684,"PHILLIPS 66 PIPELINE LLC","Hazardous Liquid","ACTIVE",31684,"Phillips 66","Current"
"2686",31685,"AZTECA MILLING LP","Gas Transmission","ACTIVE",31685,"AZTECA MILLING LP","Current"
"2687",31687,"HILL-LAKE GAS STORAGE, LLC","Gas Transmission","ACTIVE",32285,"Nortex Midstream","Current"
"2688",31687,"HILL-LAKE GAS STORAGE, LLC","Hazardous Liquid","ACTIVE",32285,"Nortex Midstream","Current"
"2689",31687,"HILL-LAKE GAS STORAGE, LLC","Hazardous Liquid","ACTIVE",31687,"HILL-LAKE GAS STORAGE, LLC","Superseded"
"2690",31687,"HILL-LAKE GAS STORAGE, LLC","UNGS","ACTIVE",32285,"Nortex Midstream","Current"
"2691",31688,"AMERICO ENERGY RESOURCES LLC","Gas Gathering","ACTIVE",31688,"AMERICO ENERGY RESOURCES LLC","Current"
"2692",31689,"SHERWIN ALUMINA COMPANY","Gas Transmission","INACTIVE",31689,"SHERWIN ALUMINA COMPANY","Current"
"2693",31690,"HESCO PIPELINE CO. LLC","Gas Gathering","INACTIVE",32234,"Eagle Rock","Current"
"2694",31690,"HESCO PIPELINE CO. LLC","Gas Transmission","INACTIVE",32234,"Eagle Rock","Current"
"2695",31694,"BEDFORD COUNTY UTILITY DISTRICT","Gas Distribution","ACTIVE",31694,"BEDFORD COUNTY UTILITY DISTRICT","Current"
"2696",31697,"LODI GAS STORAGE, LLC","Gas Transmission","ACTIVE",31697,"LODI GAS STORAGE, LLC","Current"
"2697",31697,"LODI GAS STORAGE, LLC","UNGS","ACTIVE",31697,"LODI GAS STORAGE, LLC","Current"
"2698",31703,"WILLIAMS MLP OPERATING, LLC","Gas Gathering","ACTIVE",31703,"Chesapeake Operating","Current"
"2699",31703,"WILLIAMS MLP OPERATING, LLC","Gas Transmission","ACTIVE",31703,"Chesapeake Operating","Current"
"2700",31703,"WILLIAMS MLP OPERATING, LLC","Hazardous Liquid","ACTIVE",31703,"Chesapeake Operating","Current"
"2701",31705,"KATY STORAGE & TRANSPORTATION LP","Gas Transmission","ACTIVE",31705,"KATY STORAGE & TRANSPORTATION LP","Current"
"2702",31705,"KATY STORAGE & TRANSPORTATION LP","UNGS","ACTIVE",31705,"KATY STORAGE & TRANSPORTATION LP","Current"
"2703",31707,"CHEVRON U.S.A. INC - PERMIAN BASIN","Gas Gathering","ACTIVE",31707,"chevron","Current"
"2704",31707,"CHEVRON U.S.A. INC - PERMIAN BASIN","Gas Transmission","ACTIVE",31707,"chevron","Current"
"2705",31707,"CHEVRON U.S.A. INC - PERMIAN BASIN","Hazardous Liquid","ACTIVE",31707,"chevron","Current"
"2706",31708,"WAGNER OIL COMPANY","Gas Gathering","ACTIVE",31708,"WAGNER OIL COMPANY","Current"
"2707",31708,"WAGNER OIL COMPANY","Gas Transmission","ACTIVE",31708,"WAGNER OIL COMPANY","Current"
"2708",31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC","Gas Distribution","ACTIVE",31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC","Current"
"2709",31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC","Gas Transmission","ACTIVE",31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC","Current"
"2710",31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC","UNGS","ACTIVE",31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC","Current"
"2711",31712,"GUARDIAN PIPELINE, LLC","Gas Transmission","ACTIVE",12498,"OneOK","Current"
"2712",31719,"HILAND PARTNERS HOLDINGS LLC","Gas Gathering","ACTIVE",18092,"Kinder Morgan","Current"
"2713",31719,"HILAND PARTNERS HOLDINGS LLC","Gas Gathering","ACTIVE",2564,"Kinder Morgan","Current"
"2714",31719,"HILAND PARTNERS HOLDINGS LLC","Gas Gathering","ACTIVE",31719,"Hiland Partners","Superseded"
"2715",31719,"HILAND PARTNERS HOLDINGS LLC","Gas Transmission","ACTIVE",2564,"Kinder Morgan","Current"
"2716",31719,"HILAND PARTNERS HOLDINGS LLC","Gas Transmission","ACTIVE",18092,"Kinder Morgan","Current"
"2717",31719,"HILAND PARTNERS HOLDINGS LLC","Gas Transmission","ACTIVE",31719,"Hiland Partners","Superseded"
"2718",31719,"HILAND PARTNERS HOLDINGS LLC","Hazardous Liquid","ACTIVE",18092,"Kinder Morgan","Current"
"2719",31719,"HILAND PARTNERS HOLDINGS LLC","Hazardous Liquid","ACTIVE",31719,"Hiland Partners","Superseded"
"2720",31720,"EXPRESS HOLDINGS (USA), LLC","Hazardous Liquid","ACTIVE",11169,"Enbridge","Current"
"2721",31720,"EXPRESS HOLDINGS (USA), LLC","Hazardous Liquid","ACTIVE",31720,"EXPRESS HOLDINGS (USA), LLC","Superseded"
"2722",31721,"PIPELINE TECHNOLOGY","Hazardous Liquid","ACTIVE",31721,"PIPELINE TECHNOLOGY","Current"
"2723",31723,"EXXONMOBIL FUELS AND LUBRICANTS COMPANY","Hazardous Liquid","ACTIVE",31723,"EXXONMOBIL REFINING AND SUPPLY COMPANY","Current"
"2724",31724,"SOUTHERN COMPANY PIPELINES","Gas Transmission","ACTIVE",31724,"SOUTHERN COMPANY","Current"
"2725",31724,"SOUTHERN COMPANY PIPELINES","Hazardous Liquid","ACTIVE",31724,"SOUTHERN COMPANY","Current"
"2726",31725,"COALFIELD PIPELINE COMPANY","Gas Transmission","INACTIVE",31725,"COALFIELD PIPELINE CO","Current"
"2727",31726,"BASIN PIPELINE LLC","Gas Gathering","ACTIVE",31726,"BASIN PIPELINE LLC","Current"
"2728",31726,"BASIN PIPELINE LLC","Gas Transmission","ACTIVE",31726,"BASIN PIPELINE LLC","Current"
"2729",31727,"KINDER MORGAN KEYSTONE GAS STORAGE, LLC","Gas Transmission","ACTIVE",2564,"Kinder Morgan","Current"
"2730",31727,"KINDER MORGAN KEYSTONE GAS STORAGE, LLC","Gas Transmission","ACTIVE",31727,"CHEVRON KEYSTONE GAS STORAGE, LLC","Superseded"
"2731",31727,"KINDER MORGAN KEYSTONE GAS STORAGE, LLC","Gas Transmission","ACTIVE",2731,"Chevron","Superseded"
"2732",31727,"KINDER MORGAN KEYSTONE GAS STORAGE, LLC","UNGS","ACTIVE",2564,"Kinder Morgan","Current"
"2733",31728,"GULF SOUTH PIPELINE COMPANY, LLC","Gas Gathering","ACTIVE",31728,"Boardwalk","Current"
"2734",31728,"GULF SOUTH PIPELINE COMPANY, LLC","Gas Gathering","ACTIVE",19270,"Boardwalk","Current"
"2735",31728,"GULF SOUTH PIPELINE COMPANY, LLC","Gas Gathering","ACTIVE",31728,"Boardwalk","Superseded"
"2736",31728,"GULF SOUTH PIPELINE COMPANY, LLC","Gas Transmission","ACTIVE",31728,"Boardwalk","Current"
"2737",31728,"GULF SOUTH PIPELINE COMPANY, LLC","Gas Transmission","ACTIVE",19270,"Boardwalk","Current"
"2738",31728,"GULF SOUTH PIPELINE COMPANY, LLC","Gas Transmission","ACTIVE",31728,"Boardwalk","Superseded"
"2739",31728,"GULF SOUTH PIPELINE COMPANY, LLC","UNGS","ACTIVE",19270,"Boardwalk","Current"
"2740",31729,"ATMOS ENERGY CORPORATION - ATMOS PIPELINE AND STORAGE, LLC","Gas Transmission","ACTIVE",4473,"Atmos","Current"
"2741",31729,"ATMOS ENERGY CORPORATION - ATMOS PIPELINE AND STORAGE, LLC","UNGS","ACTIVE",4473,"Atmos","Current"
"2742",31730,"WGP-KHC, LLC","Gas Gathering","ACTIVE",31189,"BP","Current"
"2743",31735,"LOBO PIPELINE LP","Gas Gathering","INACTIVE",31735,"LOBO PIPELINE LP","Current"
"2744",31735,"LOBO PIPELINE LP","Gas Transmission","INACTIVE",31735,"LOBO PIPELINE LP","Current"
"2745",31737,"TUCSON ELECTRIC POWER COMPANY","Gas Transmission","ACTIVE",31737,"GILA RIVER POWER LLC","Current"
"2746",31738,"PENN VIRGINIA OIL AND GAS CORPORATION","Gas Gathering","ACTIVE",31738,"PENN VIRGINIA OIL AND GAS CORPORATION","Current"
"2747",31738,"PENN VIRGINIA OIL AND GAS CORPORATION","Gas Transmission","ACTIVE",31738,"PENN VIRGINIA OIL AND GAS CORPORATION","Current"
"2748",31740,"ENERGY CORPORATION OF AMERICA","Gas Gathering","INACTIVE",31740,"ENERGY CORPORATION OF AMERICA","Current"
"2749",31740,"ENERGY CORPORATION OF AMERICA","Gas Transmission","INACTIVE",31740,"ENERGY CORPORATION OF AMERICA","Current"
"2750",31745,"GAS RECOVERY SYSTEMS, LLC","Gas Transmission","ACTIVE",31745,"GAS RECOVERY SYSTEMS, LLC","Current"
"2751",31747,"TENASKA GEORGIA PARTNERS LP","Gas Transmission","ACTIVE",31747,"TENASKA GEORGIA PARTNERS LP","Current"
"2752",31748,"MASSACHUSETTS WHOLESALE ELECTRIC CO","Gas Transmission","ACTIVE",31748,"MASSACHUSETTS WHOLESALE ELECTRIC CO","Current"
"2753",31749,"AECC- OSWALD GENERATING STATION","Gas Transmission","ACTIVE",31749,"AECC- OSWALD GENERATING STATION","Current"
"2754",31753,"ASPIRE ENERGY OF OHIO LLC","Gas Gathering","ACTIVE",31753,"GATHERCO INC","Current"
"2755",31754,"BLACK HILLS POWER INC","Gas Transmission","ACTIVE",31754,"BLACK HILLS POWER INC","Current"
"2756",31755,"NOBLE MIDSTREAM SERVICES, LLC","Gas Gathering","ACTIVE",31755,"NOBLE ENERGY INC","Current"
"2757",31755,"NOBLE MIDSTREAM SERVICES, LLC","Gas Transmission","ACTIVE",31755,"NOBLE ENERGY INC","Current"
"2758",31755,"NOBLE MIDSTREAM SERVICES, LLC","Hazardous Liquid","ACTIVE",2731,"Chevron","Current"
"2759",31755,"NOBLE MIDSTREAM SERVICES, LLC","Hazardous Liquid","ACTIVE",31755,"NOBLE ENERGY INC","Current"
"2760",31758,"ALTAGAS FACILITIES (US) INC","Gas Transmission","INACTIVE",31758,"ALTAGAS FACILITIES (US) INC","Current"
"2761",31759,"ACADIA PARTNERS PIPELINE","Gas Transmission","ACTIVE",31759,"ACADIA PARTNERS PIPELINE","Current"
"2762",31767,"MCNIC MICHIGAN HOLDINGS INC","Gas Transmission","ACTIVE",31767,"MCNIC MICHIGAN HOLDINGS INC","Current"
"2763",31768,"SANTEE COOPER - RAINEY GENERATING STATION","Gas Transmission","ACTIVE",31768,"SANTEE COOPER - RAINEY GENERATING STATION","Current"
"2764",31769,"RENAISSANCE PIPELINE COMPANY","Gas Transmission","INACTIVE",31769,"RENAISSANCE PIPELINE COMPANY","Current"
"2765",31770,"LIBERTY UTILITIES (NEW ENGLAND NATURAL GAS COMPANY) CORP","Gas Distribution","ACTIVE",31770,"NEW ENGLAND GAS COMPANY","Current"
"2766",31770,"LIBERTY UTILITIES (NEW ENGLAND NATURAL GAS COMPANY) CORP","LNG Plant/Facility","ACTIVE",31770,"NEW ENGLAND GAS COMPANY","Current"
"2767",31771,"AMERESCO PALMETTO","Gas Transmission","ACTIVE",31771,"AMERESCO PALMETTO","Current"
"2768",31772,"ENERGY MANAGEMENT & SVCS CO","Gas Transmission","INACTIVE",31772,"ENERGY MANAGEMENT & SVCS CO","Current"
"2769",31774,"EP ENERGY E&P COMPANY, L.P.","Gas Transmission","ACTIVE",31774,"EP ENERGY E&P COMPANY, L.P.","Current"
"2770",31774,"EP ENERGY E&P COMPANY, L.P.","Hazardous Liquid","ACTIVE",31774,"EP ENERGY E&P COMPANY, L.P.","Current"
"2771",31775,"CCI ROBINSON’S BEND LLC","Gas Gathering","INACTIVE",31775,"ROBINSONS BEND OPERATING II, LLC","Current"
"2772",31775,"CCI ROBINSON’S BEND LLC","Gas Transmission","INACTIVE",31775,"ROBINSONS BEND OPERATING II, LLC","Current"
"2773",31776,"CONTINUUM MIDSTREAM LLC","Gas Gathering","INACTIVE",31776,"SEMINOLE GAS COMPANY","Current"
"2774",31776,"CONTINUUM MIDSTREAM LLC","Gas Transmission","INACTIVE",31776,"SEMINOLE GAS COMPANY","Current"
"2775",31776,"CONTINUUM MIDSTREAM LLC","Hazardous Liquid","INACTIVE",31776,"SEMINOLE GAS COMPANY","Current"
"2776",31778,"ENCANA OIL & GAS (USA) INC","Gas Gathering","INACTIVE",31778,"ENCANA OIL & GAS (USA) INC","Current"
"2777",31778,"ENCANA OIL & GAS (USA) INC","Gas Transmission","INACTIVE",31778,"ENCANA OIL & GAS (USA) INC","Current"
"2778",31778,"ENCANA OIL & GAS (USA) INC","Hazardous Liquid","INACTIVE",31778,"ENCANA OIL & GAS (USA) INC","Current"
"2779",31779,"SWISSPORT FUELING INC","Hazardous Liquid","ACTIVE",31779,"SWISSPORT FUELING INC","Current"
"2780",31782,"BAYSIDE POWER STATION","Gas Transmission","ACTIVE",15348,"Peoples","Current"
"2781",31783,"CENTRAL NEW YORK OIL AND GAS CO LLC","Gas Gathering","INACTIVE",31783,"Inergy Services","Current"
"2782",31783,"CENTRAL NEW YORK OIL AND GAS CO LLC","Gas Transmission","INACTIVE",31783,"Inergy Services","Current"
"2783",31784,"OHIO VALLEY HUB LLC","Gas Transmission","ACTIVE",31784,"OHIO VALLEY HUB LLC","Current"
"2784",31788,"CALPINE TEXAS PIPELINE LP","Gas Transmission","ACTIVE",31477,"Calpine","Current"
"2785",31794,"MISSISSIPPI RIVER GAS LLC","Gas Distribution","ACTIVE",31794,"MISSISSIPPI RIVER GAS LLC","Current"
"2786",31795,"COLORADO CITY GAS DEPARTMENT","Gas Distribution","ACTIVE",31795,"COLORADO CITY GAS DEPARTMENT","Current"
"2787",31800,"MAS ENERGY, LLC","Gas Transmission","ACTIVE",31800,"RENOVAR ENERGY CORP","Current"
"2788",31801,"TANDEM ENERGY CORPORATION","Hazardous Liquid","ACTIVE",31801,"TANDEM ENERGY CORPORATION","Current"
"2789",31803,"STROUD PETROLEUM INC","Gas Gathering","ACTIVE",31803,"STROUD PETROLEUM INC","Current"
"2790",31804,"GATEWAY OFFSHORE PIPELINE CO","Gas Gathering","INACTIVE",31804,"GATEWAY OFFSHORE PIPELINE CO","Current"
"2791",31805,"HOLLY REFINING & MARKETING COMPANY","Gas Transmission","ACTIVE",32011,"Holly Energy","Current"
"2792",31806,"LINN WESTERN OPERATING, INC","Gas Gathering","INACTIVE",31806,"LINN WESTERN OPERATING, INC","Current"
"2793",31806,"LINN WESTERN OPERATING, INC","Hazardous Liquid","INACTIVE",31806,"LINN WESTERN OPERATING, INC","Current"
"2794",31807,"THOMPSON GAS INC","Gas Distribution","ACTIVE",31807,"THOMPSON GAS INC","Current"
"2795",31808,"CANAAN VALLEY GAS CO","Gas Distribution","ACTIVE",31808,"CANAAN VALLEY GAS CO","Current"
"2796",31814,"UTILITY SAFETY AND DESIGN, INC.","Gas Transmission","INACTIVE",31814,"USDI","Current"
"2797",31816,"MID-CONTINENT FRACTIONATION AND STORAGE, L.L.C.","Hazardous Liquid","ACTIVE",30826,"Williams Field","Current"
"2798",31822,"SUNCOR ENERGY (USA) PIPELINE CO.","Hazardous Liquid","ACTIVE",31822,"SUNCOR ENERGY (USA) PIPELINE CO.","Current"
"2799",31824,"CALUMET PRINCETON REFINING, LLC","Hazardous Liquid","ACTIVE",31824,"CALUMET LUBRICANTS CO., L.P.","Current"
"2800",31831,"SENTRA CORPORATION","Gas Distribution","ACTIVE",31831,"SENTRA CORPORATION","Current"
"2801",31836,"LEGACY RESOURCES CO LP","Gas Transmission","INACTIVE",31836,"LEGACY RESOURCES CO LP","Current"
"2802",31839,"USG PIPELINE COMPANY, LLC","Gas Transmission","INACTIVE",31839,"USG PIPELINE COMPANY, LLC","Current"
"2803",31840,"UNISOURCE ENERGY SERVICES","Gas Distribution","ACTIVE",31840,"UNISOURCE ENERGY SERVICES","Current"
"2804",31840,"UNISOURCE ENERGY SERVICES","Gas Transmission","ACTIVE",31840,"UNISOURCE ENERGY SERVICES","Current"
"2805",31846,"CAROLINA GAS TRANSMISSION, LLC","Gas Transmission","ACTIVE",31846,"CAROLINA GAS TRANSMISSION","Current"
"2806",31846,"CAROLINA GAS TRANSMISSION, LLC","Gas Transmission","ACTIVE",2714,"DOMINION TRANSMISSION, INC","Superseded"
"2807",31847,"CALUMET COTTON VALLEY REFINING, LLC.","Hazardous Liquid","ACTIVE",31847,"CALUMET LUBRICANTS CO., L. P.","Current"
"2808",31849,"OGLETHORPE POWER CORPORATION","Gas Transmission","ACTIVE",31849,"OGLETHORPE POWER CORPORATION","Current"
"2809",31849,"OGLETHORPE POWER CORPORATION","Hazardous Liquid","ACTIVE",31849,"OGLETHORPE POWER CORPORATION","Current"
"2810",31852,"REGENCY FIELD SERVICES LLC","Gas Gathering","INACTIVE",31852,"REGENCY FIELD SERVICES LLC","Current"
"2811",31852,"REGENCY FIELD SERVICES LLC","Gas Gathering","INACTIVE",32099,"Energy Transfer","Superseded"
"2812",31853,"FOUNTAIN VALLEY POWER LLC","Gas Transmission","ACTIVE",31853,"FOUNTAIN VALLEY POWER LLC","Current"
"2813",31855,"KANSAS CITY POWER & LIGHT","Gas Transmission","ACTIVE",31855,"KANSAS CITY POWER & LIGHT","Current"
"2814",31856,"TPM, INC","Hazardous Liquid","INACTIVE",31856,"TPM, INC","Current"
"2815",31859,"VILLAGE OF MORTON","Gas Distribution","ACTIVE",31859,"VILLAGE OF MORTON","Current"
"2816",31860,"TOWN OF FRANKLINTON","Gas Distribution","ACTIVE",31860,"TOWN OF FRANKLINTON","Current"
"2817",31862,"HEELENA/WEST HELENA/PHILLIPS COUNTY PORT ATHY.","Gas Transmission","INACTIVE",602,"CenterPoint","Current"
"2818",31863,"HFOTCO LLC","Hazardous Liquid","ACTIVE",32099,"Energy Transfer","Current"
"2819",31863,"HFOTCO LLC","Hazardous Liquid","ACTIVE",31863,"HFOTCO LLC","Superseded"
"2820",31864,"APACHE CORPORATION","Gas Gathering","ACTIVE",31864,"APACHE CORPORATION","Current"
"2821",31864,"APACHE CORPORATION","Gas Transmission","ACTIVE",31864,"APACHE CORPORATION","Current"
"2822",31864,"APACHE CORPORATION","Hazardous Liquid","ACTIVE",31864,"APACHE CORPORATION","Current"
"2823",31866,"DUKE ENERGY - ASHEVILLE COMBUSTION TURBINE","Gas Transmission","INACTIVE",31866,"PROGRESS ENERGY ASHEVILLE COMBUSTION TURBINE","Current"
"2824",31868,"STONEWATER PIPELINE COMPANY, LLC","Gas Transmission","INACTIVE",31868,"STONEWATER PIPELINE COMPANY, LLC","Current"
"2825",31869,"PRISM GAS SYSTEMS I, L.P.","Gas Gathering","INACTIVE",31869,"PRISM GAS SYSTEMS I, L.P.","Current"
"2826",31869,"PRISM GAS SYSTEMS I, L.P.","Hazardous Liquid","INACTIVE",31869,"PRISM GAS SYSTEMS I, L.P.","Current"
"2827",31871,"MARKWEST MICHIGAN PIPELINE COMPANY, L.L.C.","Hazardous Liquid","INACTIVE",31871,"MARKWEST MICHIGAN PIPELINE, LLC","Current"
"2828",31872,"HUBER PIPELINE CORP.","Gas Transmission","INACTIVE",31872,"HUBER PIPELINE CORP.","Current"
"2829",31874,"TESORO LOGISTICS OPERATIONS LLC - GOLDEN EAGLE","Hazardous Liquid","INACTIVE",38933,"TESORO LOGISTICS OPERATIONS LLC - SOUTHERN CALIFORNIA","Current"
"2830",31874,"TESORO LOGISTICS OPERATIONS LLC - GOLDEN EAGLE","Hazardous Liquid","INACTIVE",30735,"Tesoro","Current"
"2831",31875,"MERIT ENERGY COMPANY","Gas Gathering","ACTIVE",31875,"MERIT ENERGY COMPANY","Current"
"2832",31875,"MERIT ENERGY COMPANY","Gas Transmission","ACTIVE",31875,"MERIT ENERGY COMPANY","Current"
"2833",31875,"MERIT ENERGY COMPANY","Hazardous Liquid","ACTIVE",31875,"MERIT ENERGY COMPANY","Current"
