Calendar Year,Portal_Year,State Abbreviation,Operator ID,Operator Business Name,Unknown ,Unknown ,Pre 1940s,1940-1949,1950-1959 ,1960-1969 ,1970-1979 ,1980-1989,1990-1999 ,2000-2009 ,2010-2019 ,2020-2029,Total Miles by Decade,Unknown services,Pre 1940 Number of Services,1940-1949 Number of Services,1950-1959 Number of Services,1960-1969 Number of Services,1970-1979 Number of Services,1980-1989 Number of Services,1990-1999 Number of Services,2000-2009 Number of Services,2010-2019 Number of Services,2020-2029 Number of Services,Case Mains_Services, CASE 'Mains' WHEN 'Mains' THEN '1' ELSE '0' END
2011,2022-01-11,IN,14400,OSGOOD GAS UTILITY,2,2,0,0,0,35,2,0,8,3.35,0,0,50.35,113,0,0,0,580,30,26,100,46,8,0,1,1
2011,2022-01-11,IN,15616,"PITTSBORO GAS CO, TOWN OF",0,0,0,0,0,0,0.5,0,7,9.42,0.5,0,17.42,168,0,0,0,0,10,0,254,308,49,0,1,1
2011,2022-01-11,IN,15798,POSEYVILLE MUNICIPLE GAS CO,0,0,0,0,0,9,0,0,0,1,1,0,11,0,0,0,0,429,0,13,9,5,9,0,1,1
2011,2022-01-11,IN,17230,"RENSSELAER MUNICIPAL GAS SYSTEM, CITY OF",0,0,0,0,0,43,6,2,14,2,0,0,67,0,0,0,0,1517,301,416,555,312,24,0,1,1
2011,2022-01-11,IN,17520,ROACHDALE GAS DEPARTMENT,0,0,8,0,0,2,1,1,1,0,0,0,13,0,56,49,79,29,2,18,24,190,0,0,1,1
2011,2022-01-11,IN,18464,SOUTHEAST INDIANA NATURAL GAS CO,0,0,0,0,0,40,8,7,15,11,2,0,83,0,0,0,0,372,502,322,836,322,66,0,1,1
2011,2022-01-11,IN,18508,SOUTHERN INDIANA GAS & ELECTRIC CO,73,73,13,6,280,467,186,713,927,381,38,0,3084,0,0,0,12608,22900,16162,23099,16616,13528,3439,0,1,1
2011,2022-01-11,IN,18780,SWITZERLAND COUNTY NATURAL GAS CO,0,0,0,0,0,19,0,0,1,9,0,0,29,0,0,0,0,287,86,117,201,108,8,0,1,1
2011,2022-01-11,IN,22504,WESTFIELD GAS CORP,22,22,0,0,0,2,4,2,14,54,3,0,101,780,0,0,0,50,114,59,432,1503,97,0,1,1
2011,2022-01-11,IN,31940,"VALLEY RURAL UTILITY CO. C/O UTILITY PIPELINE, LTD.",0,0,0,0,0,0,0,0,0,31.4,0,0,31.4,0,0,0,0,0,0,0,0,384,47,0,1,1
2011,2022-01-11,IN,32193,"GRANGER ENERGY, LLC",0,0,0,0,0,0,0,0,0,2.716,0,0,2.716,0,0,0,0,0,0,0,0,4,0,0,1,1
2011,2022-01-11,IN,32553,NEWTON COUNTY LANDFILL PARTNERSHIP,0,0,0,0,0,0,0,0,0,0.646,0,0,0.646,0,0,0,0,0,0,0,0,0,0,0,1,1
2011,2022-01-11,KS,18,"ABBYVILLE, CITY OF",0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,60,0,0,0,0,0,0,0,1,1
2011,2022-01-11,KS,72,AGENDA GAS SYSTEM,0,0,0,0,0,3,0,0,0,0.5,0,0,3.5,0,0,0,0,46,0,0,0,1,0,0,1,1
2011,2022-01-11,KS,333,"ALMA GAS DISTRIBUTION SYSTEM, CITY OF",0,0,0,0,25.01,0,0,0,0,3,0.99,0,29,464,0,0,0,0,0,0,0,23,3,0,1,1
2011,2022-01-11,KS,360,"ALTAMONT GAS DEPT, CITY OF",0,0,0,0,0,0,0,3,20,0,0,0,23,0,0,0,0,0,0,0,531,0,0,0,1,1
2011,2022-01-11,KS,383,AMARILLO NATURAL GAS INC,0,0,0,0,0,0,0,0,0,3.7,0,0,3.7,0,0,0,0,0,0,0,0,3,0,0,1,1
2011,2022-01-11,KS,414,"HAINES GAS COMPANY, INC.",0,0,0,0,9,0,0,0,0,2,0,0,11,0,0,0,185,0,0,0,0,127,3,0,1,1
2011,2022-01-11,KS,473,"WESTERN MIDSTREAM PARTNERS, LP",0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,1,1
2011,2022-01-11,KS,576,"ARGONIA MUNICIPAL SYSTEM, CITY OF",12,12,0,0,0,0,0,0,0,0.225,0,0,12.225,278,0,0,0,0,0,0,0,26,0,0,1,1
2011,2022-01-11,KS,837,"ATTICA GAS DEPT, CITY OF",7,7,0,0,0,0,0,0,0,0,0,0,7,406,0,0,0,0,0,0,0,0,0,0,1,1
2011,2022-01-11,KS,846,"AUBURN, CITY OF",0,0,0,0,0,23,17,5,3,3,0,0,51,0,0,0,0,146,273,198,255,174,10,0,1,1
2011,2022-01-11,KS,882,"AURORA GAS SYSTEMS, CITY OF",0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,81,0,5,0,3,0,0,1,1
2011,2022-01-11,KS,1912,BURLINGAME MUNICIPAL SYSTEM,0,0,0,0,23,0,0,0,1,5,0,0,29,0,0,0,593,0,0,0,9,41,0,0,1,1
2011,2022-01-11,KS,1936,"BURRTON MUNICIPLE DISTRICT SYSTEM, CITY OF",0,0,0,0,0,9,0,0,0,1,0,0,10,0,0,0,0,412,0,0,0,22,0,0,1,1
2011,2022-01-11,KS,2144,"CASSODAY GAS DEPT, CITY OF",0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,96,0,0,0,0,0,1,1
2011,2022-01-11,KS,2256,"CHANUTE, CITY OF",27.267,27.267,0,0,0,0,6.833,19.552,19.14,16.85,3.385,0,93.027,3375,0,0,0,0,0,142,450,376,52,0,1,1
2011,2022-01-11,KS,2297,CHENEY MUNICIPAL UTILITY,0,0,0,0,7,0,3.5,0.5,4.5,1.65,1.91,0,19.06,0,0,0,474,0,30,0,167,74,27,0,1,1
2011,2022-01-11,KS,3297,"DENISON GAS SYSTEMS, CITY OF",0,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,0,0,0,0,171,10,0,0,1,1
2011,2022-01-11,KS,4540,ESKRIDGE GAS SYSTEM,0,0,0,0,0,55,0,0,0,0,0,0,55,0,0,0,0,595,32,20,58,23,2,0,1,1
2011,2022-01-11,KS,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1
2011,2022-01-11,KS,5240,"FLINTROCK GAS, INC.",0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,22,0,0,1,1
2011,2022-01-11,KS,5360,FORD CITY UTILITIES GAS DEPT,0,0,0,0,0,0,0,0,0,0,11.5,0,11.5,0,0,0,0,0,0,0,0,0,145,0,1,1
2011,2022-01-11,KS,6080,"GARDEN PLAIN GAS SYSTEM, CITY OF",0,0,0,0,12,0,0,0,0,2.5,0,0,14.5,0,0,0,146,59,47,37,24,36,10,0,1,1
2011,2022-01-11,KS,6100,"GARNETT MUNICIPAL SYSTEM, CITY OF",0,0,1,1,1,2,8,12,9,9,1,0,44,0,81,121,196,148,355,290,284,254,62,0,1,1
2011,2022-01-11,KS,6720,ATMOS ENERGY CORPORATION - COLORADO/KANSAS,0,0,210.7,130.64,141.05,351.63,392.17,391.54,931.39,1003.88,28.27,0,3581.27,93,408,443,1629,2112,2796,2594,111924,16868,2995,0,1,1
2011,2022-01-11,KS,7030,"HALSTEAD GAS DEPT, CITY OF",4.584,4.584,0,0,0,0,1.6,2.41,4.55,0.939,0.333,0,14.416,613,0,0,0,0,14,1,91,84,6,0,1,1
2011,2022-01-11,KS,7077,HARDTNER CITY GAS DEPT,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,128,0,0,0,0,1,1
2011,2022-01-11,KS,7125,HARVEYVILLE GAS DEPT,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,140,0,0,0,1,1,0,1,1
2011,2022-01-11,KS,7245,"HESSTON, CITY OF",0,0,0,0,0,0,18,3,3,5,0,0,29,0,0,0,0,0,700,95,258,158,3,0,1,1
2011,2022-01-11,KS,7610,HOWARD MUNICIPAL GAS SYSTEM,0,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,582,0,0,0,0,0,1,1
2011,2022-01-11,KS,7645,HUMBOLDT CITY GAS DEPT,0,0,0,0,0,0,0,28,0,0,0,0,28,0,0,0,0,0,0,960,26,10,3,0,1,1
2011,2022-01-11,KS,8220,IOLA MUNICIPAL GAS CO,34,34,4,1,3,0,2,3,3,4,0,0,54,547,6,13,410,914,311,308,60,85,0,0,1,1
2011,2022-01-11,KS,8321,"ISABEL, CITY OF",0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,61,0,0,1,0,1,1
2011,2022-01-11,KS,9110,"JAMESTOWN MUNICIPAL GAS DEPT, CITY OF",0,0,0,0,0,18,0,0,0,0,0,0,18,0,0,0,0,196,0,0,0,5,0,0,1,1
2011,2022-01-11,KS,10123,"KECHI, CITY OF",0,0,0,0,0,4,2,2,6,3.5,0,0,17.5,0,0,0,0,84,25,131,154,131,8,0,1,1
2011,2022-01-11,KS,11040,"LACYGNE GAS DEPT, CITY OF",0,0,0,0,0,0,18,0,0,15,0,0,33,0,0,196,0,0,310,0,0,4,2,0,1,1
2011,2022-01-11,KS,11344,LEBO MUNICIPAL GAS SYSTEM,0,0,1,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,390,0,2,4,0,1,1
2011,2022-01-11,KS,11560,"LITTLE RIVER MUNICIPAL SYSTEM, CITY OF",0.04,0.04,0,0,0,2.5,1.5,0,0,0.07,0.75,0,4.86,2,0,0,0,253,46,0,0,8,2,0,1,1
2011,2022-01-11,KS,11565,"LONGFORD GAS SYSTEM, CITY OF",0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,84,0,0,0,0,1,1
2011,2022-01-11,KS,11784,"LOUISBURG NATURAL GAS UTILITIES, CITY OF",0,0,0,0,0,0,10.2,2,11.3,16.37,0.51,0,40.38,0,0,0,0,0,600,68,94,646,4,0,1,1
2011,2022-01-11,KS,11944,"LYONS GAS DEPT, CITY OF",0,0,0,0,0,0,0,0,0,33.744,0.22,0,33.964,0,0,0,0,0,0,0,0,1768,3,0,1,1
2011,2022-01-11,KS,12122,MAPLETON GAS PIPELINE,8,8,0,0,0,0,0,0,0,0,0,0,8,68,0,0,0,0,0,0,0,0,0,0,1,1
2011,2022-01-11,KS,12276,MCFARLAND MUNICIPAL SYSTEMS INC,0,0,0,0,6,0,0,0,2,0.2,0,0,8.2,0,0,0,81,0,28,17,2,10,1,0,1,1
2011,2022-01-11,KS,12306,"MC LOUTH MUNICIPAL SYSTEM, CITY OF",0,0,0,0,0,0,0,0.45,5,1.45,0.47,0,7.37,0,0,0,0,0,0,9,337,28,36,0,1,1
2011,2022-01-11,KS,12479,MIDWEST ENERGY INC,6.93,6.93,0,413.97,164.44,958.76,412.12,244.68,300.87,343.82,40.83,0,2886.42,166,0,2587,5272,11570,8637,3627,4872,2185,476,0,1,1
2011,2022-01-11,KS,12516,"MILFORD MUNICIPAL GAS SYSTEM, CITY OF",0,0,0,0,0,14,0,0,0,0,0,0,14,0,0,0,0,274,0,0,0,4,0,0,1,1
2011,2022-01-11,KS,12846,"MOUNDRIDGE GAS DEPT, CITY OF",0,0,0,0,0,2,3,3,8,1,0,0,17,0,0,0,0,33,44,66,420,78,4,0,1,1
2011,2022-01-11,KS,12897,"MULBERRY, CITY OF",0,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,347,56,22,12,0,0,1,1
2011,2022-01-11,KS,13210,"NEODESHA GAS DEPT, CITY OF",0,0,1,0,2,0,1,4,8,5,0,0,21,0,0,0,305,0,0,47,541,504,0,0,1,1
2011,2022-01-11,KS,13750,NORTHERN NATURAL GAS CO,0,0,0,0,0,0,0,0,0,0,0,0,0,727,0,0,0,0,0,0,0,0,0,0,1,1
2011,2022-01-11,KS,14370,OSAGE CITY MUNICIPAL GAS SYSTEM,0,0,0,10,0,1,1,15,6,2,0,0,35,0,0,395,0,43,43,529,240,34,1,0,1,1
2011,2022-01-11,KS,15070,"PALMER MUNICIPAL SYSTEM, CITY OF",0,0,0,0,0,9,0,0,0,0.25,0,0,9.25,0,0,0,0,95,3,2,1,2,0,0,1,1
2011,2022-01-11,KS,15147,PARTRIDGE GAS DISTRIBUTION SYSTEM,0,0,0,0,0,5,0,0,1,0,0,0,6,0,0,0,0,117,0,0,0,0,1,0,1,1
2011,2022-01-11,KS,15359,BLACK HILLS ENERGY,302,302,62,21,235,592,341,208,325,544,34,0,2664,27922,201,228,5367,2415,8268,9653,24151,18016,1861,0,1,1
2011,2022-01-11,KS,17110,"READING, CITY OF",0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,110,0,0,0,0,0,0,1,1
2011,2022-01-11,KS,17730,"ROZEL MUNICIPAL GAS SYSTEM, CITY OF",0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0,0,120,0,0,1,2,0,0,1,1
2011,2022-01-11,KS,18132,"SAWYER GAS DEPT, CITY OF",0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,126,0,0,0,1,0,0,1,1
2011,2022-01-11,KS,18188,"HAINES PIPELINE SERVICE, INC.",0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,90,0,0,1,1
2011,2022-01-11,KS,18572,"SPEARVILLE GAS SYSTEM, CITY OF",0,0,0,0,0,11,0,2,0,0,0,0,13,0,0,0,0,280,42,29,13,15,1,0,1,1
2011,2022-01-11,KS,20180,"UNIONTOWN GAS DEPT, CITY OF",0,0,0,0,0,9,0,0,3,0,0,0,12,0,0,0,0,109,30,8,16,11,0,0,1,1
2011,2022-01-11,KS,21330,VIOLA GAS DEPT,0,0,0,0,2.5,0,0,0,0,1.75,0,0,4.25,0,0,0,26,16,22,7,13,11,0,0,1,1
2011,2022-01-11,KS,22120,"WALTON, CITY OF",0,0,0,0,0,9,0,2,0,0,0,0,11,0,0,0,0,115,0,20,0,0,0,0,1,1
2011,2022-01-11,KS,22532,"WETMORE GAS DEPT, CITY OF",0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,180,0,0,0,0,0,0,1,1
2011,2022-01-11,KS,22725,"WINFIELD GAS DEPT, CITY OF",0,0,0,0,0,0,8,16,34,33,1,0,92,0,0,0,0,0,26,188,2130,2533,13,0,1,1
2011,2022-01-11,KS,30007,WINONA GAS,0,0,0,0,0,0,0,0,22,0,0,0,22,0,0,0,0,0,0,0,179,3,0,0,1,1
2011,2022-01-11,KS,30038,"HUGOTON, CITY OF",0,0,0,0,0,0,0,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1
2011,2022-01-11,KS,30058,"BELLEVILLE, CITY OF, MUNICIPAL GAS DEPT",25.13,25.13,0,0,0,0,0,0,2.41,0.82,0.02,0,28.38,1288,0,0,0,0,0,0,86,35,6,0,1,1
2011,2022-01-11,KS,30556,MORLAND CITY OF,0,0,0,0,0,0,0,0,19.456,0,0,0,19.456,0,0,0,0,0,0,0,131,0,0,0,1,1
2011,2022-01-11,KS,30557,HAVENSVILLE GAS,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,109,0,0,0,0,1,1
2011,2022-01-11,KS,30629,"ONEOK FIELD SERVICES COMPANY, L.L.C.",0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,1,1
2011,2022-01-11,KS,31130,DCP MIDSTREAM,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0.6,40,0,0,0,0,0,0,0,0,0,0,1,1
2011,2022-01-11,KS,31159,"KANSAS GAS SERVICE COMPANY, A DIVISION OF ONE GAS, INC.",47.85,47.85,1126.54,335.51,1370.73,1550.62,1498.77,1597.75,1761.82,1811.59,181.73,0,11282.91,0,16732,4814,20091,65324,71797,97876,175563,150623,24513,0,1,1
2011,2022-01-11,KS,31263,CMF OF KANSAS LLC,0,0,0,0,0,0,0,0,1,0.57,0,0,1.57,0,0,0,0,0,0,0,0,0,0,0,1,1
2011,2022-01-11,KS,31317,HAWKER BEECHCRAFT CORPORATION,0,0,0,0,7,0,0,7,0,0,0,0,14,0,0,0,1,0,0,1,0,0,0,0,1,1
2011,2022-01-11,KS,31539,"HANSON ENGINEERING, L.C.",0,0,0,0,0,0,53,0,170,43,12.45,0,278.45,0,0,0,0,0,120,0,208,72,26,0,1,1
2011,2022-01-11,KS,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",0,0,0,0,0,0,0,0,0,0,0,0,0,1345,0,0,0,0,1,18,4,12,1,0,1,1
2011,2022-01-11,KS,31911,"AMERICAN ENERGIES GAS SERVICE,  LLC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2011,2022-01-11,KS,31981,"TEXAS KANSAS OKLAHOMA GAS, LLC",13.027,13.027,0,0,0,0,0,0,0,0,0,0,13.027,145,0,0,0,0,0,0,0,0,0,0,1,1
2011,2022-01-11,KS,32363,MID-CONTINENT MARKET CENTER,0,0,0,0,0,0,0,0,0,0,0,0,0,508,0,0,0,0,0,0,0,0,0,0,1,1
2011,2022-01-11,KY,648,"ARLINGTON GAS SYSTEM, CITY OF",0,0,0,0,0,21,0,0,0,0,0,0,21,0,0,0,0,410,20,4,30,18,0,0,1,1
2011,2022-01-11,KY,864,"AUGUSTA, CITY OF",31,31,0,0,0,0,0,0,0,0,0,0,31,550,0,0,0,0,0,0,0,0,0,0,1,1
2011,2022-01-11,KY,927,AUXIER ROAD GAS CO INC,0,0,0,0,0,5,15,10,2,15,0,0,47,0,0,0,0,100,150,150,50,20,35,0,1,1
2011,2022-01-11,KY,976,"BURKESVILLE GAS CO, INC.",0,0,0,0,0,0,0,14,2,1,0,0,17,0,0,0,0,0,0,51,338,111,8,0,1,1
2011,2022-01-11,KY,1120,"BARDWELL GAS SYSTEM, CITY OF",0,0,0,0,0,31,0,0,0,0,0,0,31,0,0,0,0,830,0,0,8,36,2,0,1,1
2011,2022-01-11,KY,1128,BARLOW NATURAL GAS SYSTEM,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0,0,350,9,10,10,10,0,0,1,1
2011,2022-01-11,KY,1240,BELFRY GAS INC,26,26,0,0,0,0,0,0,0,0,0,0,26,508,0,0,0,0,0,0,0,0,0,0,1,1
2011,2022-01-11,KY,1328,"BENTON GAS SYSTEM, CITY OF",0,0,0,0,20,20,7,40,152,48,12,0,299,0,0,0,300,700,538,739,2957,894,254,0,1,1
2011,2022-01-11,KY,1816,"BROOKSVILLE UTILITIES, TOWN OF",0,0,0,0,0,8.2,12.37,1.89,45.6,12.51,0,0,80.57,0,0,0,0,175,123,30,214,125,11,0,1,1
2011,2022-01-11,KY,1985,B & H GAS CO,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,1,1
2011,2022-01-11,KY,2096,"CARLISLE GAS SYSTEM, CITY OF",0,0,0,0,0,4,0,10,0,1,0,0,15,0,0,0,0,149,0,763,0,10,0,0,1,1
2011,2022-01-11,KY,2116,"CARROLLTON GAS DISTRICT SYSTEM, CITY OF",0,0,0,0,0,23,38,36,11,46,3,0,157,0,0,0,0,485,1223,189,513,454,36,0,1,1
2011,2022-01-11,KY,2472,"CLAY NATURAL GAS SYSTEM, CITY OF",0,0,0,20,0,0,1,0,3,0,0,0,24,10,0,510,0,0,54,0,63,22,12,0,1,1
2011,2022-01-11,KY,2508,"CLINTON GAS SYSTEM, CITY OF",0,0,0,0,0,26,0,0,0,0,0,0,26,0,0,0,0,800,20,21,17,15,0,0,1,1
2011,2022-01-11,KY,2585,COLUMBIA GAS OF KENTUCKY INC,167,167,109,54,322,526,228,380,478,276,17,0,2557,0,9,654,12206,18028,13800,22243,39935,26131,5089,0,1,1
2011,2022-01-11,KY,2616,"COLUMBIA GAS TRANSMISSION, LLC",0,0,0,0,0,0,0,0,0,0,0,0,0,181,84,74,235,228,58,38,19,41,0,0,1,1
2011,2022-01-11,KY,2624,COLUMBIA UTILITIES COMMISSION,29,29,0,0,0,0,0,5,3,11,2,0,50,977,0,0,0,0,0,0,0,152,18,0,1,1
2011,2022-01-11,KY,3260,DELTA NATURAL GAS CO INC,42.081,42.081,0,0.648,7.557,160.407,256.587,369.588,680.492,276.809,24.141,0,1818.31,11413,0,0,0,0,0,3885,16885,9488,1097,0,1,1
2011,2022-01-11,KY,3538,DRAKESBORO NATURAL GAS CO,0,0,0,0,0,22,0,0,0,25,0,0,47,0,0,0,0,575,0,0,0,194,0,0,1,1
2011,2022-01-11,KY,4260,EDMONTON GAS CO,27,27,0,0,12,1,0,19,32,5,0,0,96,104,0,0,165,8,40,27,740,-10,7,0,1,1
2011,2022-01-11,KY,4360,ELIZABETHTOWN NATURAL GAS,0,0,0,0,34,75,37,38,52,17,2.9,0,255.9,0,0,0,1483,2616,1277,960,1552,897,27,0,1,1
2011,2022-01-11,KY,4510,"EQUITABLE GAS COMPANY, LLC",0,0,0,0,0,0,0,0,0,0,0,0,0,3155,0,0,0,0,0,0,0,0,21,0,1,1
2011,2022-01-11,KY,5230,FLEMINGSBURG UTILITIES SYSTEM,0,0,0,0,0,0,43,29,0,0,0,0,72,0,0,0,0,0,700,200,55,14,6,0,1,1
2011,2022-01-11,KY,6620,"GRAYSON UTILITIES COMMISSION, CITY OF",0,0,0,0,6,1,2,2,48,1,4,0,64,0,0,0,150,25,20,12,941,21,15,0,1,1
2011,2022-01-11,KY,7075,HARDIN NATURAL GAS SYSTEM,0,0,0,0,0,14,0,0,13,0,0,0,27,0,0,0,0,300,0,9,342,0,0,0,1,1
2011,2022-01-11,KY,7185,"HAZARD GAS CO, CITY OF",0,0,0,0,0,0,55,0,0,0,0,0,55,0,0,0,0,0,1873,0,0,0,0,0,1,1
2011,2022-01-11,KY,7220,HENDERSON MUNICIPAL GAS,26,26,39,15,31,25,28,20,33,29,5,0,251,578,1620,1560,967,975,1257,507,697,1048,214,0,1,1
2011,2022-01-11,KY,7255,"HICKMAN GAS DEPT, CITY OF",0,0,0,0,20,0,0,0,9,0,0,0,29,0,0,0,840,50,14,10,10,0,0,0,1,1
2011,2022-01-11,KY,9260,JOHNSON COUNTY GAS CO INC,0,0,0,0,0,0,0,0,0,0,32,0,32,0,0,0,0,0,0,0,0,0,402,0,1,1
2011,2022-01-11,KY,10210,KEVIL NATURAL GAS SYSTEM,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,350,43,23,25,27,1,0,1,1
2011,2022-01-11,KY,10350,"KUTTAWA NATURAL GAS, CITY OF",0,0,0,0,0,38,1,5,13,14,0,0,71,0,0,0,0,574,36,26,62,76,10,0,1,1
2011,2022-01-11,KY,11016,LA CENTER NATURAL GAS SYSTEM,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,500,14,13,6,9,1,0,1,1
2011,2022-01-11,KY,11368,LEITCHFIELD GAS SYSTEM UTILITIES,88,88,0,0,0,0,0,2,11,11,1,0,113,1419,0,0,0,0,0,196,673,133,54,0,1,1
2011,2022-01-11,KY,11410,LEWISPORT NATURAL GAS SYSTEM,0,0,0,0,0,30,13,20,20,9,0,0,92,0,0,0,0,500,112,250,200,122,0,0,1,1
2011,2022-01-11,KY,11472,"LIBERTY GAS SYSTEM, CITY OF",0,0,0,0,20,13,0,0,0,0,0,0,33,0,0,0,550,98,0,0,0,2,0,0,1,1
2011,2022-01-11,KY,11824,LOUISVILLE GAS & ELECTRIC CO,247.81,247.81,86.86,18.79,509.8,750.49,341.85,351.12,1033.01,849.05,101.54,0,4290.32,140,1966,696,24680,42549,30201,25756,75299,86234,9716,0,1,1
2011,2022-01-11,KY,12208,MARTIN GAS INC,0,0,0,0,0,0,0,12,6,0,0,0,18,0,0,0,0,0,0,338,76,10,8,0,1,1
2011,2022-01-11,KY,12500,MIKE LITTLE GAS CO INC,27,27,0,0,0,0,0,0,0,0,0,0,27,409,0,0,0,0,0,0,0,0,53,0,1,1
2011,2022-01-11,KY,12774,MOREHEAD MUNICIPAL UTILITIES PLANT BOARD,0,0,0,0,0,1.5,0,38,3.93,12.88,0,0,56.31,0,0,0,0,15,13,1619,12,16,15,0,1,1
2011,2022-01-11,KY,12778,"MORGANFIELD GAS SYSTEM, CITY OF",0,0,0,0,25,14,12.72,30,27,2,0.59,0,111.31,0,0,0,1300,276,153,389,189,27,21,0,1,1
2011,2022-01-11,KY,12780,MORGANTOWN NATURAL GAS SYSTEM,0,0,0,0,0,20,9,10,23,1,2,0,65,0,0,0,0,412,216,388,209,133,19,0,1,1
2011,2022-01-11,KY,12918,MURRAY NATURAL GAS SYSTEM,0,0,0,0,53,17,17,36,42,42,8,0,215,0,0,0,920,1345,783,1301,2361,962,165,0,1,1
2011,2022-01-11,KY,14140,EAST KENTUCKY UTILITIES INC,0,0,0,0,0,0,0,34,0,0,0,0,34,0,0,0,0,0,0,846,0,0,246,0,1,1
2011,2022-01-11,KY,14280,OLIVE HILL NATURAL GAS SYSTEM,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,680,0,1,1
2011,2022-01-11,KY,15035,PAINTSVILLE CITY GAS SYSTEM,62,62,0,0,0,0,0,2,1,1,0,0,66,2295,0,0,0,0,0,41,0,58,15,0,1,1
2011,2022-01-11,KY,15091,PUBLIC GAS CO,0,0,0,0,0,0,7,20,16,6,0,0,49,0,0,0,0,0,118,428,746,389,0,0,1,1
2011,2022-01-11,KY,15126,PARIS - HENRY COUNTY PUBLIC UTIL DIST,0,0,0,0,0,0,0,5,2,0,0,0,7,0,0,0,0,0,0,150,10,6,3,0,1,1
2011,2022-01-11,KY,15854,PRESTONSBURG CITY UTILITIES,0,0,0,0,0,0,0,25,21,10.5,0,0,56.5,0,0,0,0,0,0,840,53,116,10,0,1,1
2011,2022-01-11,KY,15903,"PROVIDENCE, CITY OF",48,48,0,0,0,0,0,0,0,0,0,0,48,1743,0,0,0,0,0,0,0,0,0,0,1,1
2011,2022-01-11,KY,17390,RICHMOND NATURAL GAS & SEWAGE WKS,0,0,0,0,17,12,6,15,27,14,0,0,91,0,0,0,454,918,1691,877,721,551,40,0,1,1
2011,2022-01-11,KY,18144,SCOTTSVILLE GAS CO,0,0,0,0,0,0,27,0,0,0,0,0,27,1507,0,0,0,0,0,0,0,3,0,0,1,1
2011,2022-01-11,KY,18388,SOMERSET GAS SERVICE,280,280,0,0,0,0,0,0,0,0,0,0,280,5032,0,0,0,0,0,0,0,0,0,0,1,1
2011,2022-01-11,KY,18676,STURGIS NATURAL GAS SYSTEM,0,0,0,0,41,0,0,2,1,1,0,0,45,1012,0,0,0,0,20,10,38,39,10,0,1,1
2011,2022-01-11,KY,20110,DUKE ENERGY KENTUCKY,0,0,0,0.746,22.353,191.944,119.982,148.694,365.622,480.891,11.034,0,1341.266,14,347,222,1979,11979,4717,8938,23617,40703,1654,0,1,1
2011,2022-01-11,KY,21120,VANCEBURG UTILITIES GAS DEPT,0,0,0,0,11,0,0,7,0,0,0,0,18,0,0,0,300,100,100,73,0,0,0,0,1,1
2011,2022-01-11,KY,22468,WESTERN LEWIS RECTORVILLE GAS & WATER DISTRICT,28,28,0,0,0,0,0,0,0,0,0,0,28,554,0,0,0,0,0,0,0,0,0,0,1,1
2011,2022-01-11,KY,22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),7,7,15,190,578,800,429,610,666,382,39,0,3716,84,0,8107,30565,34037,39966,24033,24625,12975,2690,0,1,1
2011,2022-01-11,KY,22602,WICKLIFFE NATURAL GAS SYSTEM,0,0,0,0,0,24,0,0,0,0,0,0,24,0,0,0,0,611,2,2,5,8,0,0,1,1
